,chroma_stft,spectral_centroid,spectral_bandwidth,tonnets,te,ems,md,p
9126,0.9084907174110411,703.9983724348292,1981.5369164255605,0.0039796,0.9999844819221988,0.9778631185338112,-8.761190075097177,0.9658178421251776
9127,0.9091440439224244,729.1523687255276,2002.6239895654999,0.0021750999999999997,0.9999841745347704,0.9918448149415744,-8.720734347245196,1.0411192921898582
9128,0.9092504978179932,687.0616449780118,1949.0380732838364,0.0014685,0.9999861014161604,0.9907454488256658,-8.609357647760689,0.8711572376090829
9129,0.9093064069747924,677.5325306153162,1945.1560811912634,0.0028066999999999996,0.9999843683195432,0.9914264092039252,-8.664123643162299,0.8622629926958684
9130,0.9080954194068908,637.3088217476378,1881.212004351408,0.0017550999999999999,0.9999855435785078,0.9916660160223296,-8.626764509168481,0.8208318617101334
9131,0.9081254005432128,673.0968377060296,1933.7128910475574,0.001503,0.999985583496214,0.9914535006352542,-8.645106336922064,0.8982205867706128
9132,0.8989896774291992,761.9372850077773,2019.3164682510017,0.0035399,0.999982988660718,0.980481702294766,-8.886084266893894,0.9778907390620546
9133,0.9064821600914,665.0024882912695,1927.1178665254104,0.0028741,0.9999838827608648,0.9771578579015208,-8.656295143209626,0.6814360207679422
9134,0.9002398252487183,681.3501331905112,1944.1254343393646,-0.0019920000000000003,0.9999829625389668,0.9918454464677752,-8.610986309244865,0.9323426125453708
9135,0.8968671560287476,769.7057483946343,2053.443416767515,0.0026748,0.9999788693865322,0.9566550506443928,-8.866398379446114,1.3753414947268612
9136,0.8885959982872009,821.2761349952402,2102.893732545628,0.001698,0.99996341995201,0.9900474104224016,-9.061588308790332,3.765439806420338
9137,0.7121177315711975,1648.8132535704467,2773.7898561002544,0.0008681000000000001,0.999771347127074,0.9892170699852124,-10.04868359251135,61.93921054014489
9138,0.38152930140495295,2675.996346446125,3367.751201805844,0.0028891,0.9996323205616108,0.9918114690282698,-9.675054485868127,105.91086381385703
9139,0.4590587615966797,2757.464976445968,3250.503238557287,0.0010066,0.999684685327717,0.9702692288318372,-9.958734251442664,82.95077246754592
9140,0.4628379046916962,2495.364566614781,3056.610555206574,-0.003489,0.9997952348617732,0.9239879971511018,-10.118109764897957,43.51350376141606
9141,0.4790992736816406,2410.191777136929,2929.0069147532204,-0.0035060000000000004,0.999652589877234,0.9576633047209228,-10.172085799301026,67.35560041604187
9142,0.6078292727470398,1923.4281181559925,2724.243472613513,-0.001318,0.9997460634565232,0.9411106881401534,-10.292476150315727,40.550871642645504
9143,0.7046066522598267,1738.4321577791354,2666.082356597632,-0.002687,0.9998695118389691,0.9393992518674248,-10.00352347875727,28.36996605016573
9144,0.7444902062416077,1490.7751509779575,2488.6232248346028,-0.0037450000000000005,0.999825556622466,0.9292836447470308,-9.930330557692841,25.117625108766145
9145,0.7223554849624634,1573.3554332042254,2539.624342425468,0.0080654,0.9998210667333872,0.9332778882738342,-10.255182557314454,24.49748395762713
9146,0.6714364290237427,1830.194628774438,2732.3360957195514,-0.002414,0.999872257441508,0.9396764469665516,-9.694809331724327,27.075460307087564
9147,0.6906248927116394,1759.6742820201068,2670.0244455299903,-0.001611,0.999880002471784,0.9361912410876826,-9.97648642777338,22.809423204194932
9148,0.6961106061935425,1711.9097069926447,2655.470671508721,-0.0012490000000000001,0.9998723047480278,0.9390294302223671,-10.184014734591832,23.72009830367364
9149,0.791332483291626,1475.0447028812812,2511.521489439683,-0.003949,0.9998752825467384,0.938485125293418,-10.032691947533426,18.975734341459734
9150,0.7685800194740295,1466.4843063110668,2507.8796691013245,0.0018796,0.9999015540272209,0.939328397967581,-10.092043468204592,17.450930281966173
9151,0.7379099130630493,1642.9411331591602,2624.337544986216,-0.001807,0.999888303905024,0.940017129500724,-9.932357974603997,20.31339140467208
9152,0.7740058302879333,1387.1411743834399,2418.476428597839,0.0011335000000000002,0.9998761414455444,0.944799872384424,-9.800499931998976,23.411444480157666
